Size_MB,Lifetime
0.00390625,2
0.00390625,1
0.00390625,1
392,1153
0.00390625,1153
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,1146
98,2
0.25,3
392,20
98,1139
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1142
0.00390625,1142
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
0.5625,3
98,3
98,1132
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1135
0.00390625,1135
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
0.25,3
98,3
392,1127
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1128
0.00390625,1128
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,1121
98,2
0.25,3
392,20
98,1114
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1117
0.00390625,1117
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
0.5625,3
98,3
98,1107
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1110
0.00390625,1110
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
0.25,3
98,3
392,1102
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1103
0.00390625,1103
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,1096
98,2
0.25,3
392,20
98,1089
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1092
0.00390625,1092
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
0.5625,3
98,3
98,1082
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1085
0.00390625,1085
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
0.25,3
98,3
392,1077
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1078
0.00390625,1078
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,1071
98,2
0.25,3
392,20
98,1064
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1067
0.00390625,1067
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
0.5625,3
98,3
98,1057
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1060
0.00390625,1060
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
0.25,3
98,3
392,1052
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1053
0.00390625,1053
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,1046
98,2
0.25,3
392,20
98,1039
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1042
0.00390625,1042
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
0.5625,3
98,3
98,1032
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1035
0.00390625,1035
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
0.25,3
98,3
392,1027
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1028
0.00390625,1028
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,1021
98,2
0.25,3
392,20
98,1014
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1017
0.00390625,1017
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
0.5625,3
98,3
98,1007
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,1010
0.00390625,1010
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
0.25,3
98,3
392,1002
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1003
0.00390625,1003
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,996
196,2
0.5,3
392,20
196,989
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,992
0.00390625,992
0.00390625,1
0.00390625,1
196,1
0.00390625,1
49,2
2.25,3
196,3
49,982
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,985
0.00390625,985
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,977
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,978
0.00390625,978
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,2
2,3
392,19
196,2
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,969
0.00390625,969
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,964
49,2
1,3
196,9
49,957
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,960
0.00390625,960
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,950
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,953
0.00390625,953
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,945
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,946
0.00390625,946
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,939
49,2
1,3
196,20
49,932
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,935
0.00390625,935
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,925
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,928
0.00390625,928
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,920
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,921
0.00390625,921
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,914
49,2
1,3
196,20
49,907
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,910
0.00390625,910
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,900
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,903
0.00390625,903
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,895
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,896
0.00390625,896
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,889
49,2
1,3
196,20
49,882
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,885
0.00390625,885
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,875
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,878
0.00390625,878
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,870
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,871
0.00390625,871
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,864
49,2
1,3
196,20
49,857
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,860
0.00390625,860
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,850
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,853
0.00390625,853
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,845
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,846
0.00390625,846
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,839
49,2
1,3
196,20
49,832
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,835
0.00390625,835
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,825
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,828
0.00390625,828
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,820
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,821
0.00390625,821
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,814
49,2
1,3
196,20
49,807
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,810
0.00390625,810
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,800
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,803
0.00390625,803
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,795
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,796
0.00390625,796
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,789
49,2
1,3
196,20
49,782
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,785
0.00390625,785
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,775
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,778
0.00390625,778
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,770
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,771
0.00390625,771
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,764
49,2
1,3
196,20
49,757
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,760
0.00390625,760
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,750
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,753
0.00390625,753
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,745
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,746
0.00390625,746
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,739
49,2
1,3
196,20
49,732
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,735
0.00390625,735
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,725
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,728
0.00390625,728
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,720
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,721
0.00390625,721
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,714
49,2
1,3
196,20
49,707
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,710
0.00390625,710
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,700
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,703
0.00390625,703
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,695
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,696
0.00390625,696
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,689
49,2
1,3
196,20
49,682
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,685
0.00390625,685
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,675
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,678
0.00390625,678
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,670
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,671
0.00390625,671
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,664
49,2
1,3
196,20
49,657
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,660
0.00390625,660
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,650
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,653
0.00390625,653
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,645
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,646
0.00390625,646
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,639
49,2
1,3
196,20
49,632
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,635
0.00390625,635
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,625
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,628
0.00390625,628
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,620
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,621
0.00390625,621
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,614
49,2
1,3
196,20
49,607
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,610
0.00390625,610
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,600
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,603
0.00390625,603
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,595
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,596
0.00390625,596
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,589
49,2
1,3
196,20
49,582
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,585
0.00390625,585
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,575
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,578
0.00390625,578
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,570
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,571
0.00390625,571
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,564
49,2
1,3
196,20
49,557
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,560
0.00390625,560
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,550
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,553
0.00390625,553
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,545
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,546
0.00390625,546
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,539
49,2
1,3
196,20
49,532
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,535
0.00390625,535
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,525
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,528
0.00390625,528
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,520
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,521
0.00390625,521
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,514
49,2
1,3
196,20
49,507
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,510
0.00390625,510
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,500
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,503
0.00390625,503
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,495
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,496
0.00390625,496
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,489
49,2
1,3
196,20
49,482
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,485
0.00390625,485
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,475
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,478
0.00390625,478
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,470
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,471
0.00390625,471
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,464
49,2
1,3
196,20
49,457
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,460
0.00390625,460
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,450
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,453
0.00390625,453
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,445
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,446
0.00390625,446
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,439
49,2
1,3
196,20
49,432
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,435
0.00390625,435
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,425
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,428
0.00390625,428
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,420
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,421
0.00390625,421
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,414
49,2
1,3
196,20
49,407
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,410
0.00390625,410
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,400
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,403
0.00390625,403
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,395
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,396
0.00390625,396
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,389
49,2
1,3
196,20
49,382
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,385
0.00390625,385
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,375
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,378
0.00390625,378
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,370
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,371
0.00390625,371
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,364
49,2
1,3
196,20
49,357
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,360
0.00390625,360
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,350
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,353
0.00390625,353
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,345
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,346
0.00390625,346
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,339
49,2
1,3
196,20
49,332
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,335
0.00390625,335
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,325
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,328
0.00390625,328
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,320
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,321
0.00390625,321
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,314
49,2
1,3
196,20
49,307
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,310
0.00390625,310
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,300
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,303
0.00390625,303
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,295
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,296
0.00390625,296
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,289
49,2
1,3
196,20
49,282
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,285
0.00390625,285
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,275
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,278
0.00390625,278
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,270
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,271
0.00390625,271
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,264
49,2
1,3
196,20
49,257
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,260
0.00390625,260
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,250
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,253
0.00390625,253
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,245
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,246
0.00390625,246
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,239
49,2
1,3
196,20
49,232
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,235
0.00390625,235
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,225
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,228
0.00390625,228
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,220
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,221
0.00390625,221
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,214
49,2
1,3
196,20
49,207
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,210
0.00390625,210
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,200
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,203
0.00390625,203
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,195
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,196
0.00390625,196
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,189
49,2
1,3
196,20
49,182
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,185
0.00390625,185
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,175
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,178
0.00390625,178
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,170
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,171
0.00390625,171
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,164
49,2
1,3
196,20
49,157
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,160
0.00390625,160
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,150
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,153
0.00390625,153
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,145
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,146
0.00390625,146
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,139
49,2
1,3
196,20
49,132
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,135
0.00390625,135
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,125
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,128
0.00390625,128
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,120
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,121
0.00390625,121
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,114
49,2
1,3
196,20
49,107
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,110
0.00390625,110
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
2.25,3
49,3
49,100
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,103
0.00390625,103
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
1,3
49,3
196,95
196,4
0.0078125,2
0.00390625,1
0.00390625,1
196,96
0.00390625,96
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
196,89
98,2
2,3
196,20
98,82
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,85
0.00390625,85
0.00390625,1
0.00390625,1
98,1
0.00390625,1
24.5,2
9,3
98,3
24.5,75
24.5,4
0.00390625,2
0.00390625,1
0.00390625,1
24.5,78
0.00390625,78
0.00390625,1
0.00390625,1
24.5,1
0.00390625,1
98,2
4,3
24.5,3
98,70
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,71
0.0078125,71
0.0078125,1
0.0078125,1
98,1
0.0078125,1
98,2
98,2
8,3
196,19
98,2
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,62
0.0078125,62
0.0078125,1
0.0078125,1
98,1
0.0078125,1
98,57
24.5,2
4,3
98,9
24.5,50
24.5,4
0.00390625,2
0.00390625,1
0.00390625,1
24.5,53
0.00390625,53
0.00390625,1
0.00390625,1
24.5,1
0.00390625,1
24.5,2
9,3
24.5,3
24.5,43
24.5,4
0.00390625,2
0.00390625,1
0.00390625,1
24.5,46
0.00390625,46
0.00390625,1
0.00390625,1
24.5,1
0.00390625,1
98,2
4,3
24.5,3
98,38
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,39
0.0078125,39
0.0078125,1
0.0078125,1
98,1
0.0078125,1
98,2
98,32
24.5,2
4,3
98,20
24.5,25
24.5,4
0.00390625,2
0.00390625,1
0.00390625,1
24.5,28
0.00390625,28
0.00390625,1
0.00390625,1
24.5,1
0.00390625,1
24.5,2
9,3
24.5,3
24.5,18
24.5,4
0.00390625,2
0.00390625,1
0.00390625,1
24.5,21
0.00390625,21
0.00390625,1
0.00390625,1
24.5,1
0.00390625,1
98,2
4,3
24.5,3
98,13
98,4
0.015625,2
0.0078125,1
0.0078125,1
98,14
0.0078125,14
0.0078125,1
0.0078125,1
98,1
0.0078125,1
98,2
98,10
2,6
98,18
0.976562,2
2,3
7.8125,3
0.00390625,2
0.976562,5
0.109375,4
128,2
196.145,2
196.066,3
196.066,3
980.066,2
196.145,2
196.066,4
980.066,2
196.145,2
196.066,4
784.129,2
392.566,2
98.2539,3
784.504,3
392.254,2
98.5664,2
98.2539,4
392.254,2
98.5664,2
98.2539,4
392.254,2
98.5664,2
98.2539,4
392.254,2
