Size_MB,Lifetime
0.00390625,1
392,1
0.00390625,1
392,2
0.5625,3
392,3
392,1157
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1160
0.00390625,1160
0.00390625,1
0.00390625,1
392,1
0.00390625,1
1568,2
0.25,3
392,3
1568,1152
1568,4
0.00390625,2
0.00390625,1
0.00390625,1
1568,1153
0.00390625,1153
0.00390625,1
0.00390625,1
1568,1
0.00390625,1
1568,2
1568,1146
392,2
0.25,3
1568,20
392,1139
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1142
0.00390625,1142
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
0.5625,3
392,3
392,1132
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1135
0.00390625,1135
0.00390625,1
0.00390625,1
392,1
0.00390625,1
1568,2
0.25,3
392,3
1568,1127
1568,4
0.00390625,2
0.00390625,1
0.00390625,1
1568,1128
0.00390625,1128
0.00390625,1
0.00390625,1
1568,1
0.00390625,1
1568,2
1568,1121
392,2
0.25,3
1568,20
392,1114
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1117
0.00390625,1117
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
0.5625,3
392,3
392,1107
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1110
0.00390625,1110
0.00390625,1
0.00390625,1
392,1
0.00390625,1
1568,2
0.25,3
392,3
1568,1102
1568,4
0.00390625,2
0.00390625,1
0.00390625,1
1568,1103
0.00390625,1103
0.00390625,1
0.00390625,1
1568,1
0.00390625,1
1568,2
1568,1096
392,2
0.25,3
1568,20
392,1089
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1092
0.00390625,1092
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
0.5625,3
392,3
392,1082
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1085
0.00390625,1085
0.00390625,1
0.00390625,1
392,1
0.00390625,1
1568,2
0.25,3
392,3
1568,1077
1568,4
0.00390625,2
0.00390625,1
0.00390625,1
1568,1078
0.00390625,1078
0.00390625,1
0.00390625,1
1568,1
0.00390625,1
1568,2
1568,1071
392,2
0.25,3
1568,20
392,1064
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1067
0.00390625,1067
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
0.5625,3
392,3
392,1057
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1060
0.00390625,1060
0.00390625,1
0.00390625,1
392,1
0.00390625,1
1568,2
0.25,3
392,3
1568,1052
1568,4
0.00390625,2
0.00390625,1
0.00390625,1
1568,1053
0.00390625,1053
0.00390625,1
0.00390625,1
1568,1
0.00390625,1
1568,2
1568,1046
392,2
0.25,3
1568,20
392,1039
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1042
0.00390625,1042
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
0.5625,3
392,3
392,1032
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1035
0.00390625,1035
0.00390625,1
0.00390625,1
392,1
0.00390625,1
1568,2
0.25,3
392,3
1568,1027
1568,4
0.00390625,2
0.00390625,1
0.00390625,1
1568,1028
0.00390625,1028
0.00390625,1
0.00390625,1
1568,1
0.00390625,1
1568,2
1568,1021
392,2
0.25,3
1568,20
392,1014
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1017
0.00390625,1017
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
0.5625,3
392,3
392,1007
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,1010
0.00390625,1010
0.00390625,1
0.00390625,1
392,1
0.00390625,1
1568,2
0.25,3
392,3
1568,1002
1568,4
0.00390625,2
0.00390625,1
0.00390625,1
1568,1003
0.00390625,1003
0.00390625,1
0.00390625,1
1568,1
0.00390625,1
1568,2
1568,996
784,2
0.5,3
1568,20
784,989
784,4
0.00390625,2
0.00390625,1
0.00390625,1
784,992
0.00390625,992
0.00390625,1
0.00390625,1
784,1
0.00390625,1
196,2
2.25,3
784,3
196,982
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,985
0.00390625,985
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,977
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,978
0.00390625,978
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,2
2,3
1568,19
784,2
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,969
0.00390625,969
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,964
196,2
1,3
784,9
196,957
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,960
0.00390625,960
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,950
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,953
0.00390625,953
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,945
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,946
0.00390625,946
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,939
196,2
1,3
784,20
196,932
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,935
0.00390625,935
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,925
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,928
0.00390625,928
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,920
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,921
0.00390625,921
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,914
196,2
1,3
784,20
196,907
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,910
0.00390625,910
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,900
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,903
0.00390625,903
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,895
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,896
0.00390625,896
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,889
196,2
1,3
784,20
196,882
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,885
0.00390625,885
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,875
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,878
0.00390625,878
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,870
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,871
0.00390625,871
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,864
196,2
1,3
784,20
196,857
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,860
0.00390625,860
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,850
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,853
0.00390625,853
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,845
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,846
0.00390625,846
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,839
196,2
1,3
784,20
196,832
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,835
0.00390625,835
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,825
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,828
0.00390625,828
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,820
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,821
0.00390625,821
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,814
196,2
1,3
784,20
196,807
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,810
0.00390625,810
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,800
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,803
0.00390625,803
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,795
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,796
0.00390625,796
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,789
196,2
1,3
784,20
196,782
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,785
0.00390625,785
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,775
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,778
0.00390625,778
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,770
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,771
0.00390625,771
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,764
196,2
1,3
784,20
196,757
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,760
0.00390625,760
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,750
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,753
0.00390625,753
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,745
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,746
0.00390625,746
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,739
196,2
1,3
784,20
196,732
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,735
0.00390625,735
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,725
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,728
0.00390625,728
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,720
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,721
0.00390625,721
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,714
196,2
1,3
784,20
196,707
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,710
0.00390625,710
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,700
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,703
0.00390625,703
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,695
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,696
0.00390625,696
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,689
196,2
1,3
784,20
196,682
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,685
0.00390625,685
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,675
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,678
0.00390625,678
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,670
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,671
0.00390625,671
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,664
196,2
1,3
784,20
196,657
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,660
0.00390625,660
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,650
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,653
0.00390625,653
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,645
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,646
0.00390625,646
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,639
196,2
1,3
784,20
196,632
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,635
0.00390625,635
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,625
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,628
0.00390625,628
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,620
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,621
0.00390625,621
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,614
196,2
1,3
784,20
196,607
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,610
0.00390625,610
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,600
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,603
0.00390625,603
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,595
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,596
0.00390625,596
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,589
196,2
1,3
784,20
196,582
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,585
0.00390625,585
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,575
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,578
0.00390625,578
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,570
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,571
0.00390625,571
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,564
196,2
1,3
784,20
196,557
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,560
0.00390625,560
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,550
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,553
0.00390625,553
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,545
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,546
0.00390625,546
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,539
196,2
1,3
784,20
196,532
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,535
0.00390625,535
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,525
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,528
0.00390625,528
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,520
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,521
0.00390625,521
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,514
196,2
1,3
784,20
196,507
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,510
0.00390625,510
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,500
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,503
0.00390625,503
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,495
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,496
0.00390625,496
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,489
196,2
1,3
784,20
196,482
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,485
0.00390625,485
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,475
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,478
0.00390625,478
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,470
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,471
0.00390625,471
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,464
196,2
1,3
784,20
196,457
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,460
0.00390625,460
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,450
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,453
0.00390625,453
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,445
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,446
0.00390625,446
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,439
196,2
1,3
784,20
196,432
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,435
0.00390625,435
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,425
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,428
0.00390625,428
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,420
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,421
0.00390625,421
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,414
196,2
1,3
784,20
196,407
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,410
0.00390625,410
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,400
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,403
0.00390625,403
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,395
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,396
0.00390625,396
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,389
196,2
1,3
784,20
196,382
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,385
0.00390625,385
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,375
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,378
0.00390625,378
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,370
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,371
0.00390625,371
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,364
196,2
1,3
784,20
196,357
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,360
0.00390625,360
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,350
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,353
0.00390625,353
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,345
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,346
0.00390625,346
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,339
196,2
1,3
784,20
196,332
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,335
0.00390625,335
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,325
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,328
0.00390625,328
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,320
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,321
0.00390625,321
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,314
196,2
1,3
784,20
196,307
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,310
0.00390625,310
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,300
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,303
0.00390625,303
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,295
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,296
0.00390625,296
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,289
196,2
1,3
784,20
196,282
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,285
0.00390625,285
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,275
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,278
0.00390625,278
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,270
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,271
0.00390625,271
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,264
196,2
1,3
784,20
196,257
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,260
0.00390625,260
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,250
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,253
0.00390625,253
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,245
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,246
0.00390625,246
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,239
196,2
1,3
784,20
196,232
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,235
0.00390625,235
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,225
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,228
0.00390625,228
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,220
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,221
0.00390625,221
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,214
196,2
1,3
784,20
196,207
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,210
0.00390625,210
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,200
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,203
0.00390625,203
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,195
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,196
0.00390625,196
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,189
196,2
1,3
784,20
196,182
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,185
0.00390625,185
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,175
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,178
0.00390625,178
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,170
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,171
0.00390625,171
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,164
196,2
1,3
784,20
196,157
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,160
0.00390625,160
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,150
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,153
0.00390625,153
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,145
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,146
0.00390625,146
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,139
196,2
1,3
784,20
196,132
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,135
0.00390625,135
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,125
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,128
0.00390625,128
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,120
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,121
0.00390625,121
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,114
196,2
1,3
784,20
196,107
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,110
0.00390625,110
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
2.25,3
196,3
196,100
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,103
0.00390625,103
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
1,3
196,3
784,95
784,4
0.0078125,2
0.00390625,1
0.00390625,1
784,96
0.00390625,96
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,89
392,2
2,3
784,20
392,82
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,85
0.00390625,85
0.00390625,1
0.00390625,1
392,1
0.00390625,1
98,2
9,3
392,3
98,75
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,78
0.00390625,78
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
4,3
98,3
392,70
392,4
0.015625,2
0.0078125,1
0.0078125,1
392,71
0.0078125,71
0.0078125,1
0.0078125,1
392,1
0.0078125,1
392,2
392,2
8,3
784,19
392,2
392,4
0.015625,2
0.0078125,1
0.0078125,1
392,62
0.0078125,62
0.0078125,1
0.0078125,1
392,1
0.0078125,1
392,57
98,2
4,3
392,9
98,50
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,53
0.00390625,53
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
9,3
98,3
98,43
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,46
0.00390625,46
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
4,3
98,3
392,38
392,4
0.015625,2
0.0078125,1
0.0078125,1
392,39
0.0078125,39
0.0078125,1
0.0078125,1
392,1
0.0078125,1
392,2
392,32
98,2
4,3
392,20
98,25
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,28
0.00390625,28
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
9,3
98,3
98,18
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,21
0.00390625,21
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
4,3
98,3
392,13
392,4
0.015625,2
0.0078125,1
0.0078125,1
392,14
0.0078125,14
0.0078125,1
0.0078125,1
392,1
0.0078125,1
392,2
392,10
8,6
392,18
3.90625,2
8,3
7.8125,3
0.00390625,2
3.90625,5
0.109375,4
128,2
784.145,2
784.066,3
784.066,3
3920.07,2
784.145,2
784.066,4
3920.07,2
784.145,2
784.066,4
3136.13,2
1568.57,2
392.254,3
3136.5,3
1568.25,2
