Size_MB,Lifetime
784,20
196,1014
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1017
0.00390625,1017
0.00390625,1
0.00390625,1
196,1
0.00390625,1
196,2
0.5625,3
196,3
196,1007
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,1010
0.00390625,1010
0.00390625,1
0.00390625,1
196,1
0.00390625,1
784,2
0.25,3
196,3
784,1002
784,4
0.00390625,2
0.00390625,1
0.00390625,1
784,1003
0.00390625,1003
0.00390625,1
0.00390625,1
784,1
0.00390625,1
784,2
784,996
392,2
0.5,3
784,20
392,989
392,4
0.00390625,2
0.00390625,1
0.00390625,1
392,992
0.00390625,992
0.00390625,1
0.00390625,1
392,1
0.00390625,1
98,2
2.25,3
392,3
98,982
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,985
0.00390625,985
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,977
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,978
0.00390625,978
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,2
2,3
784,19
392,2
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,969
0.00390625,969
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,964
98,2
1,3
392,9
98,957
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,960
0.00390625,960
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,950
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,953
0.00390625,953
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,945
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,946
0.00390625,946
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,939
98,2
1,3
392,20
98,932
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,935
0.00390625,935
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,925
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,928
0.00390625,928
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,920
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,921
0.00390625,921
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,914
98,2
1,3
392,20
98,907
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,910
0.00390625,910
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,900
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,903
0.00390625,903
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,895
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,896
0.00390625,896
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,889
98,2
1,3
392,20
98,882
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,885
0.00390625,885
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,875
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,878
0.00390625,878
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,870
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,871
0.00390625,871
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,864
98,2
1,3
392,20
98,857
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,860
0.00390625,860
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,850
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,853
0.00390625,853
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,845
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,846
0.00390625,846
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,839
98,2
1,3
392,20
98,832
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,835
0.00390625,835
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,825
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,828
0.00390625,828
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,820
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,821
0.00390625,821
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,814
98,2
1,3
392,20
98,807
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,810
0.00390625,810
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,800
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,803
0.00390625,803
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,795
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,796
0.00390625,796
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,789
98,2
1,3
392,20
98,782
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,785
0.00390625,785
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,775
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,778
0.00390625,778
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,770
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,771
0.00390625,771
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,764
98,2
1,3
392,20
98,757
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,760
0.00390625,760
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,750
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,753
0.00390625,753
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,745
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,746
0.00390625,746
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,739
98,2
1,3
392,20
98,732
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,735
0.00390625,735
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,725
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,728
0.00390625,728
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,720
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,721
0.00390625,721
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,714
98,2
1,3
392,20
98,707
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,710
0.00390625,710
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,700
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,703
0.00390625,703
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,695
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,696
0.00390625,696
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,689
98,2
1,3
392,20
98,682
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,685
0.00390625,685
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,675
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,678
0.00390625,678
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,670
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,671
0.00390625,671
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,664
98,2
1,3
392,20
98,657
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,660
0.00390625,660
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,650
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,653
0.00390625,653
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,645
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,646
0.00390625,646
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,639
98,2
1,3
392,20
98,632
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,635
0.00390625,635
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,625
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,628
0.00390625,628
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,620
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,621
0.00390625,621
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,614
98,2
1,3
392,20
98,607
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,610
0.00390625,610
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,600
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,603
0.00390625,603
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,595
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,596
0.00390625,596
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,589
98,2
1,3
392,20
98,582
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,585
0.00390625,585
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,575
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,578
0.00390625,578
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,570
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,571
0.00390625,571
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,564
98,2
1,3
392,20
98,557
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,560
0.00390625,560
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,550
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,553
0.00390625,553
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,545
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,546
0.00390625,546
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,539
98,2
1,3
392,20
98,532
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,535
0.00390625,535
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,525
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,528
0.00390625,528
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,520
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,521
0.00390625,521
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,514
98,2
1,3
392,20
98,507
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,510
0.00390625,510
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,500
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,503
0.00390625,503
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,495
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,496
0.00390625,496
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,489
98,2
1,3
392,20
98,482
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,485
0.00390625,485
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,475
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,478
0.00390625,478
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,470
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,471
0.00390625,471
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,464
98,2
1,3
392,20
98,457
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,460
0.00390625,460
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,450
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,453
0.00390625,453
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,445
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,446
0.00390625,446
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,439
98,2
1,3
392,20
98,432
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,435
0.00390625,435
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,425
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,428
0.00390625,428
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,420
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,421
0.00390625,421
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,414
98,2
1,3
392,20
98,407
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,410
0.00390625,410
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,400
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,403
0.00390625,403
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,395
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,396
0.00390625,396
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,389
98,2
1,3
392,20
98,382
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,385
0.00390625,385
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,375
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,378
0.00390625,378
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,370
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,371
0.00390625,371
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,364
98,2
1,3
392,20
98,357
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,360
0.00390625,360
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,350
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,353
0.00390625,353
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,345
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,346
0.00390625,346
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,339
98,2
1,3
392,20
98,332
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,335
0.00390625,335
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,325
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,328
0.00390625,328
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,320
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,321
0.00390625,321
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,314
98,2
1,3
392,20
98,307
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,310
0.00390625,310
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,300
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,303
0.00390625,303
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,295
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,296
0.00390625,296
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,289
98,2
1,3
392,20
98,282
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,285
0.00390625,285
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,275
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,278
0.00390625,278
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,270
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,271
0.00390625,271
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,264
98,2
1,3
392,20
98,257
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,260
0.00390625,260
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,250
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,253
0.00390625,253
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,245
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,246
0.00390625,246
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,239
98,2
1,3
392,20
98,232
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,235
0.00390625,235
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,225
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,228
0.00390625,228
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,220
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,221
0.00390625,221
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,214
98,2
1,3
392,20
98,207
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,210
0.00390625,210
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,200
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,203
0.00390625,203
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,195
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,196
0.00390625,196
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,189
98,2
1,3
392,20
98,182
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,185
0.00390625,185
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,175
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,178
0.00390625,178
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,170
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,171
0.00390625,171
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,164
98,2
1,3
392,20
98,157
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,160
0.00390625,160
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,150
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,153
0.00390625,153
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,145
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,146
0.00390625,146
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,139
98,2
1,3
392,20
98,132
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,135
0.00390625,135
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,125
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,128
0.00390625,128
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,120
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,121
0.00390625,121
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,114
98,2
1,3
392,20
98,107
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,110
0.00390625,110
0.00390625,1
0.00390625,1
98,1
0.00390625,1
98,2
2.25,3
98,3
98,100
98,4
0.00390625,2
0.00390625,1
0.00390625,1
98,103
0.00390625,103
0.00390625,1
0.00390625,1
98,1
0.00390625,1
392,2
1,3
98,3
392,95
392,4
0.0078125,2
0.00390625,1
0.00390625,1
392,96
0.00390625,96
0.00390625,1
0.00390625,1
392,1
0.00390625,1
392,2
392,89
196,2
2,3
392,20
196,82
196,4
0.00390625,2
0.00390625,1
0.00390625,1
196,85
0.00390625,85
0.00390625,1
0.00390625,1
196,1
0.00390625,1
49,2
9,3
196,3
49,75
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,78
0.00390625,78
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
4,3
49,3
196,70
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,71
0.0078125,71
0.0078125,1
0.0078125,1
196,1
0.0078125,1
196,2
196,2
8,3
392,19
196,2
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,62
0.0078125,62
0.0078125,1
0.0078125,1
196,1
0.0078125,1
196,57
49,2
4,3
196,9
49,50
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,53
0.00390625,53
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
9,3
49,3
49,43
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,46
0.00390625,46
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
4,3
49,3
196,38
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,39
0.0078125,39
0.0078125,1
0.0078125,1
196,1
0.0078125,1
196,2
196,32
49,2
4,3
196,20
49,25
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,28
0.00390625,28
0.00390625,1
0.00390625,1
49,1
0.00390625,1
49,2
9,3
49,3
49,18
49,4
0.00390625,2
0.00390625,1
0.00390625,1
49,21
0.00390625,21
0.00390625,1
0.00390625,1
49,1
0.00390625,1
196,2
4,3
49,3
196,13
196,4
0.015625,2
0.0078125,1
0.0078125,1
196,14
0.0078125,14
0.0078125,1
0.0078125,1
196,1
0.0078125,1
196,2
196,10
4,6
196,18
1.95312,2
4,3
7.8125,3
0.00390625,2
1.95312,5
0.109375,4
128,2
392.145,2
392.066,3
392.066,3
1960.07,2
392.145,2
392.066,4
1960.07,2
392.145,2
392.066,4
1568.13,2
784.566,2
196.254,3
1568.5,3
784.254,2
196.566,2
196.254,4
784.254,2
196.566,2
196.254,4
784.254,2
196.566,2
196.254,4
784.254,2
196.566,2
196.254,4
784.254,2
196.566,2
